mobility_type,x_time,y_ridership_change,phase,state,x_date
parks_percent_change_from_baseline,45094,59.27097506,R,Alabama,17-Jun
parks_percent_change_from_baseline,45095,62.40702948,R,Alabama,18-Jun
parks_percent_change_from_baseline,45096,63.41893424,R,Alabama,19-Jun
parks_percent_change_from_baseline,45097,62.11139456,R,Alabama,20-Jun
parks_percent_change_from_baseline,45098,59.71060091,R,Alabama,21-Jun
parks_percent_change_from_baseline,45099,54.66751701,R,Alabama,22-Jun
parks_percent_change_from_baseline,45100,49.71513605,R,Alabama,23-Jun
parks_percent_change_from_baseline,45101,42.95748299,R,Alabama,24-Jun
parks_percent_change_from_baseline,45102,38.99829932,R,Alabama,25-Jun
parks_percent_change_from_baseline,45103,32.70392703,R,Alabama,26-Jun
parks_percent_change_from_baseline,45104,28.73964131,R,Alabama,27-Jun
parks_percent_change_from_baseline,45105,29.47972068,R,Alabama,28-Jun
parks_percent_change_from_baseline,45106,31.25749845,R,Alabama,29-Jun
parks_percent_change_from_baseline,45107,32.55681818,R,Alabama,30-Jun
parks_percent_change_from_baseline,45108,34.1716141,R,Alabama,1-Jul
parks_percent_change_from_baseline,45109,34.25664811,R,Alabama,2-Jul
parks_percent_change_from_baseline,45110,38.07482993,R,Alabama,3-Jul
parks_percent_change_from_baseline,45111,38.41014739,R,Alabama,4-Jul
parks_percent_change_from_baseline,45112,35.55300454,R,Alabama,5-Jul
parks_percent_change_from_baseline,45113,35.2196712,R,Alabama,6-Jul
parks_percent_change_from_baseline,45114,34.03344671,R,Alabama,7-Jul
parks_percent_change_from_baseline,45115,34.31150794,R,Alabama,8-Jul
parks_percent_change_from_baseline,45116,34.96626984,R,Alabama,9-Jul
parks_percent_change_from_baseline,45117,31.83769841,R,Alabama,10-Jul
parks_percent_change_from_baseline,45118,32.3952381,R,Alabama,11-Jul
parks_percent_change_from_baseline,45119,32.13134921,R,Alabama,12-Jul
parks_percent_change_from_baseline,45120,31.7218254,R,Alabama,13-Jul
parks_percent_change_from_baseline,45121,35.2515873,R,Alabama,14-Jul
parks_percent_change_from_baseline,45122,34.84087302,R,Alabama,15-Jul
parks_percent_change_from_baseline,45123,33.57046485,R,Alabama,16-Jul
parks_percent_change_from_baseline,45124,33.24189342,R,Alabama,17-Jul
parks_percent_change_from_baseline,45125,31.8430839,R,Alabama,18-Jul
parks_percent_change_from_baseline,45126,33.12482993,R,Alabama,19-Jul
parks_percent_change_from_baseline,45127,32.66133787,R,Alabama,20-Jul
parks_percent_change_from_baseline,45128,28.27244898,R,Alabama,21-Jul
parks_percent_change_from_baseline,45129,29.38469388,R,Alabama,22-Jul
parks_percent_change_from_baseline,45130,26.60918367,R,Alabama,23-Jul
transit_stations_percent_change_from_baseline,44972,0,D,Alabama,15-Feb
transit_stations_percent_change_from_baseline,44973,0,D,Alabama,16-Feb
transit_stations_percent_change_from_baseline,44974,0,D,Alabama,17-Feb
transit_stations_percent_change_from_baseline,44975,0,D,Alabama,18-Feb
transit_stations_percent_change_from_baseline,44976,0,D,Alabama,19-Feb
transit_stations_percent_change_from_baseline,44977,0,D,Alabama,20-Feb
transit_stations_percent_change_from_baseline,44978,1.971500722,D,Alabama,21-Feb
transit_stations_percent_change_from_baseline,44979,2.650721501,D,Alabama,22-Feb
transit_stations_percent_change_from_baseline,44980,4.891197691,D,Alabama,23-Feb
transit_stations_percent_change_from_baseline,44981,4.254834055,D,Alabama,24-Feb
transit_stations_percent_change_from_baseline,44982,5.614141414,D,Alabama,25-Feb
transit_stations_percent_change_from_baseline,44983,6.487157287,D,Alabama,26-Feb
transit_stations_percent_change_from_baseline,44984,8.144300144,D,Alabama,27-Feb
transit_stations_percent_change_from_baseline,44985,8.650793651,D,Alabama,28-Feb
transit_stations_percent_change_from_baseline,47150,10.23650794,D,Alabama,29-Feb
transit_stations_percent_change_from_baseline,44986,11.09365079,D,Alabama,1-Mar
transit_stations_percent_change_from_baseline,44987,11.75598846,D,Alabama,2-Mar
transit_stations_percent_change_from_baseline,44988,11.13694084,D,Alabama,3-Mar
transit_stations_percent_change_from_baseline,44989,9.724242424,D,Alabama,4-Mar
transit_stations_percent_change_from_baseline,44990,8.936147186,D,Alabama,5-Mar
transit_stations_percent_change_from_baseline,44991,9.091991342,D,Alabama,6-Mar
transit_stations_percent_change_from_baseline,44992,8.491991342,D,Alabama,7-Mar
transit_stations_percent_change_from_baseline,44993,8.668181818,D,Alabama,8-Mar
transit_stations_percent_change_from_baseline,44994,9.346103896,D,Alabama,9-Mar
transit_stations_percent_change_from_baseline,44995,9.774675325,D,Alabama,10-Mar
transit_stations_percent_change_from_baseline,44996,10.77467532,D,Alabama,11-Mar
transit_stations_percent_change_from_baseline,44997,11.66277056,D,Alabama,12-Mar
transit_stations_percent_change_from_baseline,44998,11.23419913,D,Alabama,13-Mar
transit_stations_percent_change_from_baseline,44999,10.44372294,D,Alabama,14-Mar
transit_stations_percent_change_from_baseline,45000,8.019480519,D,Alabama,15-Mar
transit_stations_percent_change_from_baseline,45001,6.762337662,D,Alabama,16-Mar
transit_stations_percent_change_from_baseline,45002,5.730591631,D,Alabama,17-Mar
transit_stations_percent_change_from_baseline,45003,4.206782107,D,Alabama,18-Mar
transit_stations_percent_change_from_baseline,45004,1.863924964,D,Alabama,19-Mar
transit_stations_percent_change_from_baseline,45005,-1.226984127,D,Alabama,20-Mar
transit_stations_percent_change_from_baseline,45006,-4.932611833,D,Alabama,21-Mar
transit_stations_percent_change_from_baseline,45007,-8.584559885,D,Alabama,22-Mar
transit_stations_percent_change_from_baseline,45008,-11.51183261,D,Alabama,23-Mar
transit_stations_percent_change_from_baseline,45009,-14.03564214,D,Alabama,24-Mar
transit_stations_percent_change_from_baseline,45010,-15.68445166,D,Alabama,25-Mar
transit_stations_percent_change_from_baseline,45011,-17.24159452,D,Alabama,26-Mar
transit_stations_percent_change_from_baseline,45012,-18.40393218,D,Alabama,27-Mar
transit_stations_percent_change_from_baseline,45013,-19.63639971,D,Alabama,28-Mar
transit_stations_percent_change_from_baseline,45014,-20.63957431,D,Alabama,29-Mar
transit_stations_percent_change_from_baseline,45015,-21.15515873,D,Alabama,30-Mar
transit_stations_percent_change_from_baseline,45016,-21.85674603,D,Alabama,31-Mar
transit_stations_percent_change_from_baseline,45017,-22.41428571,D,Alabama,1-Apr
transit_stations_percent_change_from_baseline,45018,-23.1,D,Alabama,2-Apr
transit_stations_percent_change_from_baseline,45019,-23.54805195,D,Alabama,3-Apr
transit_stations_percent_change_from_baseline,45020,-24.77662338,D,Alabama,4-Apr
transit_stations_percent_change_from_baseline,45021,-26.23059163,D,Alabama,5-Apr
transit_stations_percent_change_from_baseline,45022,-26.58773449,D,Alabama,6-Apr
transit_stations_percent_change_from_baseline,45023,-27.37344877,D,Alabama,7-Apr
transit_stations_percent_change_from_baseline,45024,-28.8972583,D,Alabama,8-Apr
transit_stations_percent_change_from_baseline,45025,-29.72582973,D,Alabama,9-Apr
transit_stations_percent_change_from_baseline,45026,-30.90764791,D,Alabama,10-Apr
transit_stations_percent_change_from_baseline,45027,-30.99336219,D,Alabama,11-Apr
transit_stations_percent_change_from_baseline,45028,-32.16479076,R,Alabama,12-Apr
transit_stations_percent_change_from_baseline,45029,-31.88946609,R,Alabama,13-Apr
transit_stations_percent_change_from_baseline,45030,-31.1005772,R,Alabama,14-Apr
transit_stations_percent_change_from_baseline,45031,-30.01922799,R,Alabama,15-Apr
transit_stations_percent_change_from_baseline,45032,-29.31446609,R,Alabama,16-Apr
transit_stations_percent_change_from_baseline,45033,-28.37031025,R,Alabama,17-Apr
transit_stations_percent_change_from_baseline,45034,-27.03856421,R,Alabama,18-Apr
transit_stations_percent_change_from_baseline,45035,-26.46713564,R,Alabama,19-Apr
transit_stations_percent_change_from_baseline,45036,-26.1265873,R,Alabama,20-Apr
transit_stations_percent_change_from_baseline,45037,-25.58690476,R,Alabama,21-Apr
transit_stations_percent_change_from_baseline,45038,-25.4797619,R,Alabama,22-Apr
transit_stations_percent_change_from_baseline,45039,-26.33690476,R,Alabama,23-Apr
transit_stations_percent_change_from_baseline,45040,-25.7797619,R,Alabama,24-Apr
transit_stations_percent_change_from_baseline,45041,-25.50992063,R,Alabama,25-Apr
transit_stations_percent_change_from_baseline,45042,-23.24563492,R,Alabama,26-Apr
transit_stations_percent_change_from_baseline,45043,-22.88055556,R,Alabama,27-Apr
transit_stations_percent_change_from_baseline,45044,-22.54722222,R,Alabama,28-Apr
transit_stations_percent_change_from_baseline,45045,-22.71507937,R,Alabama,29-Apr
transit_stations_percent_change_from_baseline,45046,-20.4484127,R,Alabama,30-Apr
transit_stations_percent_change_from_baseline,45047,-19.56587302,R,Alabama,1-May
transit_stations_percent_change_from_baseline,45048,-17.84960317,R,Alabama,2-May
transit_stations_percent_change_from_baseline,45049,-15.74246032,R,Alabama,3-May
transit_stations_percent_change_from_baseline,45050,-15.00912698,R,Alabama,4-May
transit_stations_percent_change_from_baseline,45051,-14.25674603,R,Alabama,5-May
transit_stations_percent_change_from_baseline,45052,-12.78531746,R,Alabama,6-May
transit_stations_percent_change_from_baseline,45053,-12.74246032,R,Alabama,7-May
transit_stations_percent_change_from_baseline,45054,-12.61980519,R,Alabama,8-May
transit_stations_percent_change_from_baseline,45055,-11.80909091,R,Alabama,9-May
transit_stations_percent_change_from_baseline,45056,-10.79123377,R,Alabama,10-May
transit_stations_percent_change_from_baseline,45057,-10.01663059,R,Alabama,11-May
transit_stations_percent_change_from_baseline,45058,-9.138059163,R,Alabama,12-May
transit_stations_percent_change_from_baseline,45059,-8.709487734,R,Alabama,13-May
transit_stations_percent_change_from_baseline,45060,-8.49520202,R,Alabama,14-May
transit_stations_percent_change_from_baseline,45061,-7.93531746,R,Alabama,15-May
transit_stations_percent_change_from_baseline,45062,-8.263888889,R,Alabama,16-May
transit_stations_percent_change_from_baseline,45063,-8.948412698,R,Alabama,17-May
transit_stations_percent_change_from_baseline,45064,-9.525613276,R,Alabama,18-May
transit_stations_percent_change_from_baseline,45065,-9.632756133,R,Alabama,19-May
transit_stations_percent_change_from_baseline,45066,-9.530715316,R,Alabama,20-May
transit_stations_percent_change_from_baseline,45067,-8.616429602,R,Alabama,21-May
transit_stations_percent_change_from_baseline,45068,-7.681508967,R,Alabama,22-May
transit_stations_percent_change_from_baseline,45069,-6.832302618,R,Alabama,23-May
transit_stations_percent_change_from_baseline,45070,-6.362064523,R,Alabama,24-May
transit_stations_percent_change_from_baseline,45071,-7.620181406,R,Alabama,25-May
transit_stations_percent_change_from_baseline,45072,-8.191609977,R,Alabama,26-May
transit_stations_percent_change_from_baseline,45073,-8.404761905,R,Alabama,27-May
transit_stations_percent_change_from_baseline,45074,-7.910884354,R,Alabama,28-May
transit_stations_percent_change_from_baseline,45075,-7.996598639,R,Alabama,29-May
transit_stations_percent_change_from_baseline,45076,-7.536281179,R,Alabama,30-May
transit_stations_percent_change_from_baseline,45077,-6.571995465,R,Alabama,31-May
transit_stations_percent_change_from_baseline,45078,-3.939852608,R,Alabama,1-Jun
transit_stations_percent_change_from_baseline,45079,-3.348015873,R,Alabama,2-Jun
transit_stations_percent_change_from_baseline,45080,-2.72670068,R,Alabama,3-Jun
transit_stations_percent_change_from_baseline,45081,-2.759863946,R,Alabama,4-Jun
transit_stations_percent_change_from_baseline,45082,-2.859863946,R,Alabama,5-Jun
transit_stations_percent_change_from_baseline,45083,-3.288435374,R,Alabama,6-Jun
transit_stations_percent_change_from_baseline,45084,-4.92930839,R,Alabama,7-Jun
transit_stations_percent_change_from_baseline,45085,-6.173464234,R,Alabama,8-Jun
transit_stations_percent_change_from_baseline,45086,-6.651015255,R,Alabama,9-Jun
transit_stations_percent_change_from_baseline,45087,-6.793872397,R,Alabama,10-Jun
transit_stations_percent_change_from_baseline,45088,-6.526015255,R,Alabama,11-Jun
transit_stations_percent_change_from_baseline,45089,-5.872443826,R,Alabama,12-Jun
transit_stations_percent_change_from_baseline,45090,-4.269269223,R,Alabama,13-Jun
transit_stations_percent_change_from_baseline,45091,-1.842681921,R,Alabama,14-Jun
workplaces_percent_change_from_baseline,44972,0,D,Alabama,15-Feb
workplaces_percent_change_from_baseline,44973,0,D,Alabama,16-Feb
workplaces_percent_change_from_baseline,44974,0,D,Alabama,17-Feb
workplaces_percent_change_from_baseline,44975,0,D,Alabama,18-Feb
workplaces_percent_change_from_baseline,44976,0,D,Alabama,19-Feb
workplaces_percent_change_from_baseline,44977,0,D,Alabama,20-Feb
workplaces_percent_change_from_baseline,44978,-1.737734488,D,Alabama,21-Feb
workplaces_percent_change_from_baseline,44979,-1.162409812,D,Alabama,22-Feb
workplaces_percent_change_from_baseline,44980,-0.626695527,D,Alabama,23-Feb
workplaces_percent_change_from_baseline,44981,0.996681097,D,Alabama,24-Feb
workplaces_percent_change_from_baseline,44982,0.239105339,D,Alabama,25-Feb
workplaces_percent_change_from_baseline,44983,0.112121212,D,Alabama,26-Feb
workplaces_percent_change_from_baseline,44984,0.378787879,D,Alabama,27-Feb
workplaces_percent_change_from_baseline,44985,0.313852814,D,Alabama,28-Feb
workplaces_percent_change_from_baseline,47150,0.256709957,D,Alabama,29-Feb
workplaces_percent_change_from_baseline,44986,0.470995671,D,Alabama,1-Mar
workplaces_percent_change_from_baseline,44987,1.172294372,D,Alabama,2-Mar
workplaces_percent_change_from_baseline,44988,2.213961039,D,Alabama,3-Mar
workplaces_percent_change_from_baseline,44989,2.340945166,D,Alabama,4-Mar
workplaces_percent_change_from_baseline,44990,2.371897547,D,Alabama,5-Mar
workplaces_percent_change_from_baseline,44991,2.618650794,D,Alabama,6-Mar
workplaces_percent_change_from_baseline,44992,2.875793651,D,Alabama,7-Mar
workplaces_percent_change_from_baseline,44993,2.91547619,D,Alabama,8-Mar
workplaces_percent_change_from_baseline,44994,3.054437229,D,Alabama,9-Mar
workplaces_percent_change_from_baseline,44995,2.86991342,D,Alabama,10-Mar
workplaces_percent_change_from_baseline,44996,3.012770563,D,Alabama,11-Mar
workplaces_percent_change_from_baseline,44997,3.067532468,D,Alabama,12-Mar
workplaces_percent_change_from_baseline,44998,2.535064935,D,Alabama,13-Mar
workplaces_percent_change_from_baseline,44999,2.038239538,D,Alabama,14-Mar
workplaces_percent_change_from_baseline,45000,0.888167388,D,Alabama,15-Mar
workplaces_percent_change_from_baseline,45001,-0.94040404,D,Alabama,16-Mar
workplaces_percent_change_from_baseline,45002,-3.575324675,D,Alabama,17-Mar
workplaces_percent_change_from_baseline,45003,-7.067388167,D,Alabama,18-Mar
workplaces_percent_change_from_baseline,45004,-10.83881674,D,Alabama,19-Mar
workplaces_percent_change_from_baseline,45005,-14.68297258,D,Alabama,20-Mar
workplaces_percent_change_from_baseline,45006,-17.74069264,D,Alabama,21-Mar
workplaces_percent_change_from_baseline,45007,-21.13030303,D,Alabama,22-Mar
workplaces_percent_change_from_baseline,45008,-24.36277056,D,Alabama,23-Mar
workplaces_percent_change_from_baseline,45009,-26.91832612,D,Alabama,24-Mar
workplaces_percent_change_from_baseline,45010,-28.9461039,D,Alabama,25-Mar
workplaces_percent_change_from_baseline,45011,-30.63816739,D,Alabama,26-Mar
workplaces_percent_change_from_baseline,45012,-31.88621934,D,Alabama,27-Mar
workplaces_percent_change_from_baseline,45013,-32.7459596,D,Alabama,28-Mar
workplaces_percent_change_from_baseline,45014,-33.52373737,D,Alabama,29-Mar
workplaces_percent_change_from_baseline,45015,-34.23412698,D,Alabama,30-Mar
workplaces_percent_change_from_baseline,45016,-34.97698413,D,Alabama,31-Mar
workplaces_percent_change_from_baseline,45017,-35.45714286,D,Alabama,1-Apr
workplaces_percent_change_from_baseline,45018,-35.87936508,D,Alabama,2-Apr
workplaces_percent_change_from_baseline,45019,-36.26767677,D,Alabama,3-Apr
workplaces_percent_change_from_baseline,45020,-36.86767677,D,Alabama,4-Apr
workplaces_percent_change_from_baseline,45021,-37.44704185,D,Alabama,5-Apr
workplaces_percent_change_from_baseline,45022,-37.86132756,D,Alabama,6-Apr
workplaces_percent_change_from_baseline,45023,-38.1041847,D,Alabama,7-Apr
workplaces_percent_change_from_baseline,45024,-38.54862915,D,Alabama,8-Apr
workplaces_percent_change_from_baseline,45025,-39.03434343,D,Alabama,9-Apr
workplaces_percent_change_from_baseline,45026,-40.26810967,D,Alabama,10-Apr
workplaces_percent_change_from_baseline,45027,-40.68239538,D,Alabama,11-Apr
workplaces_percent_change_from_baseline,45028,-41.88239538,D,Alabama,12-Apr
workplaces_percent_change_from_baseline,45029,-41.91356421,R,Alabama,13-Apr
workplaces_percent_change_from_baseline,45030,-41.68975469,R,Alabama,14-Apr
workplaces_percent_change_from_baseline,45031,-41.4258658,R,Alabama,15-Apr
workplaces_percent_change_from_baseline,45032,-40.81951659,R,Alabama,16-Apr
workplaces_percent_change_from_baseline,45033,-39.66886724,R,Alabama,17-Apr
workplaces_percent_change_from_baseline,45034,-38.86410534,R,Alabama,18-Apr
workplaces_percent_change_from_baseline,45035,-37.54981962,R,Alabama,19-Apr
workplaces_percent_change_from_baseline,45036,-37.14722222,R,Alabama,20-Apr
workplaces_percent_change_from_baseline,45037,-36.94087302,R,Alabama,21-Apr
workplaces_percent_change_from_baseline,45038,-36.88730159,R,Alabama,22-Apr
workplaces_percent_change_from_baseline,45039,-37.21269841,R,Alabama,23-Apr
workplaces_percent_change_from_baseline,45040,-37.05555556,R,Alabama,24-Apr
workplaces_percent_change_from_baseline,45041,-36.96031746,R,Alabama,25-Apr
